"unique_ID","species","Long","Lat","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
4794,"Eucalyptus calycogona subsp. miraculum",119.584444444444,-31.5452777777778,"174","139","48","5329","334","46","288","116","199","242","106","302","47","14","40","123","47","52","117"
4796,"Eucalyptus incrassata (obconic-fruited form) ",118.555,-33.7236111111111,"158","124","51","4127","295","55","240","117","209","211","107","363","50","15","38","140","56","56","135"
4799,"Eucalyptus x calyerup (E. occidentalis x E. platypus)",119.064166666667,-34.0177777777778,"158","119","54","3625","282","62","220","122","204","204","113","456","57","19","35","159","67","67","157"
4800,"Eucalyptus nutans",119.389166666667,-34.3811111111111,"163","112","56","3166","272","73","199","124","203","203","124","642","86","20","45","252","74","79","252"
4803,"Eucalyptus arborella",118.555555555556,-34.255,"156","115","54","3446","273","63","210","122","200","200","113","442","55","17","38","158","58","58","155"
4804,"Eucalyptus talyuberlup",118.054166666667,-34.6244444444444,"153","106","54","3203","262","66","196","122","193","194","113","602","89","18","44","237","69","81","235"
4805,"Eucalyptus conferruminata subsp. conferruminata",118.016944444444,-35.1097222222222,"157","95","56","2727","245","77","168","123","189","192","123","855","140","23","54","372","78","89","372"
4867,"Eucalyptus dalrympleana subsp. 'Howmans Gap'",146.821111111111,-36.7216666666667,"83","107","43","4946","228","-20","248","27","146","146","20","1417","173","54","31","486","202","230","478"
4880,"Eucalyptus elata ",148.320555555556,-37.0794444444444,"102","119","48","4347","234","-9","243","97","138","156","45","937","102","60","15","283","194","209","233"
4946,"Eucalyptus gunnii subsp. divaricata",146.782222222222,-41.9958333333333,"61","89","47","3290","170","-17","187","23","102","103","18","878","98","44","20","276","157","170","266"
5022,"Eucalyptus dalrympleana subsp. heptantha",151.980833333333,-28.77,"143","121","49","4530","260","14","246","197","81","197","81","918","115","48","31","337","156","337","156"
5024,"Eucalyptus camphora subsp. relicta",151.983333333333,-28.8627777777778,"138","119","49","4483","254","12","242","192","77","192","77","964","120","51","31","352","166","352","166"
5033,"Eucalyptus sp. 'Mukinbudin' (E. leptophylla var. floribunda)",117.934722222222,-31.3327777777778,"180","136","47","5366","339","55","284","124","233","250","114","310","50","12","50","138","43","44","130"
5040,"Eucalyptus ornata",119.063055555556,-32.0358333333333,"169","141","49","5214","330","44","286","113","192","236","103","334","53","14","43","138","48","55","134"
5046,"Eucalyptus eremophila",119.983333333333,-32.8258333333333,"161","131","51","4379","305","51","254","106","204","217","106","400","49","16","34","144","59","64","144"
5053,"Eucalyptus tenera (E. depauperata)",119.832222222222,-33.2027777777778,"162","129","52","4104","300","56","244","110","201","214","110","381","46","16","32","132","59","63","132"
5057,"Eucalyptus sinuosa",119.771666666667,-33.7877777777778,"163","121","54","3613","287","65","222","117","208","208","117","442","52","18","31","149","70","70","149"
5061,"Eucalyptus sinuosa",118.806944444444,-34.1930555555556,"157","117","54","3486","276","63","213","123","201","201","114","465","61","18","38","159","64","64","155"
5062,"Eucalyptus xanthonema (subsp. apposita)",118.782777777778,-34.1930555555556,"158","117","54","3494","277","64","213","124","202","202","115","462","60","18","37","158","64","64","154"
5069,"Eucalyptus x intrasilvatica (E. aspersa x E. dorrienii)",116.669722222222,-32.5333333333333,"156","135","49","4906","316","43","273","98","221","221","98","592","117","12","73","309","44","44","309"
5071,"Eucalyptus rigidula",116.194722222222,-30.7597222222222,"178","137","47","5333","344","57","287","124","225","249","113","462","89","11","72","240","38","41","239"
5074,"Eucalyptus recta",116.242222222222,-30.7863888888889,"177","137","47","5351","343","56","287","123","224","248","112","458","87","12","70","235","39","42","234"
5075,"Eucalyptus todtiana",115.148055555556,-30.1983333333333,"187","123","52","3915","319","86","233","140","218","240","140","571","126","5","84","322","31","36","322"
5076,"Corymbia chlorolampra",115.1525,-30.1105555555556,"186","126","52","4118","322","82","240","136","219","242","136","577","128","5","82","324","32","35","324"
5077,"Eucalyptus camaldulensis subsp. arida",115.098611111111,-29.9394444444444,"197","128","52","4209","337","91","246","147","250","255","147","533","121","4","85","303","27","30","303"
5078,"Eucalyptus opimiflora",115.325277777778,-30.0588888888889,"189","130","51","4449","333","80","253","135","245","249","135","563","125","6","82","313","33","36","313"
5079,"Eucalyptus pallida",114.234166666667,-27.255,"205","133","51","4558","346","86","260","160","240","267","149","330","81","2","88","195","15","34","187"
5081,"Eucalyptus erythrocorys",114.0525,-27.2591666666667,"206","131","51","4430","344","89","255","163","240","266","152","337","86","1","91","204","12","31","196"
5086,"Eucalyptus roycei",113.966111111111,-26.5444444444444,"215","135","50","4828","360","90","270","165","228","279","154","243","61","1","87","147","11","35","131"
5112,"Corymbia ellipsoidea",145.0575,-17.6377777777778,"213","119","57","2920","307","101","206","239","181","244","171","812","194","4","105","530","17","379","23"
5117,"Eucalyptus shirleyi (green form)",144.915,-17.4230555555556,"223","120","58","2813","318","112","206","248","192","253","183","914","221","4","106","602","16","434","22"
5121,"Eucalyptus paedoglauca",146.781111111111,-19.3433333333333,"227","102","52","3193","309","116","193","259","190","262","181","980","227","10","96","620","37","568","49"
5128,"Corymbia trachyphloia subsp. trachyphloia",145.503611111111,-18.1897222222222,"215","112","55","3056","305","104","201","244","181","248","171","1289","275","21","86","773","69","643","83"
5133,"Eucalyptus drepanophylla",146.652222222222,-19.8616666666667,"232","114","53","3463","326","112","214","266","194","270","182","709","156","7","89","423","29","404","40"
5136,"Eucalyptus farinosa",145.391944444444,-20.3097222222222,"228","133","53","4036","342","94","248","266","185","273","171","694","160","9","87","400","39","397","46"
5137,"Eucalyptus quadricostata",145.355277777778,-20.2744444444444,"214","134","53","4072","330","80","250","259","170","259","156","675","150","10","83","380","42","380","50"
5141,"Corymbia brachycarpa",145.041666666667,-20.7658333333333,"230","138","52","4289","350","89","261","277","184","277","169","589","133","7","85","342","32","342","40"
5143,"Eucalyptus chartaboma",145.33,-20.6069444444444,"230","135","53","4175","346","92","254","269","184","275","170","671","151","8","86","382","37","381","45"
5144,"Eucalyptus insulana",145.240833333333,-20.6738888888889,"228","137","53","4235","347","89","258","275","183","275","168","637","142","8","84","362","36","362","44"
5156,"Eucalyptus camaldulensis subsp. camaldulensis",138.76,-35.4544444444444,"155","97","51","3297","257","70","187","113","197","197","113","516","70","20","43","202","62","62","202"
5180,"Eucalyptus repullulans",129.165555555556,-26.1494444444444,"201","151","46","6055","360","37","323","267","136","272","118","273","34","12","32","97","40","95","46"
5196,"Eucalyptus minniritchi",131.747777777778,-26.3130555555556,"178","159","47","6181","341","9","332","245","94","252","94","333","46","17","30","116","56","116","56"
5200,"Eucalyptus trivalva",131.747777777778,-26.3130555555556,"178","159","47","6181","341","9","332","245","94","252","94","333","46","17","30","116","56","116","56"
5203,"Eucalyptus melanophloia subsp. nana",132.463888888889,-21.8691666666667,"229","146","48","5506","365","65","300","283","172","291","152","341","65","8","67","171","29","168","31"
5205,"Eucalyptus melanophloia subsp. nana",132.566388888889,-21.8113888888889,"226","146","48","5509","362","62","300","280","169","288","149","354","67","8","65","176","31","172","33"
5229,"Eucalyptus dumosa",139.592777777778,-32.9097222222222,"159","148","50","5206","319","27","292","126","197","225","92","253","26","17","11","68","59","66","61"
5230,"Eucalyptus flindersii",139.6325,-32.9708333333333,"159","147","50","5149","318","28","290","126","197","225","93","246","25","17","11","67","57","64","59"
5233,"Eucalyptus camaldulensis subsp. minima",139.568333333333,-32.5922222222222,"164","151","51","5270","324","28","296","231","96","231","96","251","25","18","12","68","57","68","57"
5243,"Eucalyptus moorei subsp. moorei x E. triflora?",150.028055555556,-35.2552777777778,"127","119","47","4486","257","8","249","181","77","183","68","849","91","53","15","247","173","227","187"
5247,"Eucalyptus moorei subsp. moorei x E. fastigata ",150.027777777778,-35.3030555555556,"126","119","47","4470","255","6","249","180","76","182","67","863","91","55","15","250","176","231","191"
5249,"Eucalyptus moorei subsp. moorei",149.862777777778,-34.7894444444444,"127","123","47","4717","265","5","260","184","74","186","65","733","72","45","13","211","154","200","155"
5250,"Eucalyptus moorei subsp. moorei x E. macrorhyncha",149.862777777778,-34.7894444444444,"127","123","47","4717","265","5","260","184","74","186","65","733","72","45","13","211","154","200","155"
5252,"Eucalyptus stricta",150.377222222222,-33.7480555555556,"127","108","46","4446","245","12","233","178","77","182","68","1363","182","59","33","512","205","461","263"
5256,"Eucalyptus moorei subsp. moorei",150.27,-33.5294444444444,"118","102","45","4465","237","11","226","170","68","174","59","1132","142","59","27","402","198","371","227"
5256,"Eucalyptus moorei subsp. moorei x E. stricta",150.27,-33.5294444444444,"118","102","45","4465","237","11","226","170","68","174","59","1132","142","59","27","402","198","371","227"
5262,"Eucalyptus capitellata",151.346111111111,-32.8611111111111,"174","119","49","4291","288","48","240","223","125","226","116","837","105","31","32","305","118","284","140"
5263,"Eucalyptus aenea (E. castrensis)",151.238611111111,-32.7561111111111,"158","120","49","4403","276","33","243","209","108","212","99","919","118","38","31","331","137","320","158"
5265,"Eucalyptus expressa",150.922777777778,-32.7519444444444,"161","129","50","4654","287","29","258","214","108","218","99","805","108","35","33","294","119","294","129"
5266,"Eucalyptus expressa",150.762777777778,-33.1491666666667,"159","126","49","4552","282","27","255","211","108","215","98","965","133","39","37","374","133","355","151"
5271,"Eucalyptus bridgesiana (E. saxicola)",148.976666666667,-33.3380555555556,"107","116","45","5085","250","-6","256","50","147","172","42","1072","111","66","16","313","221","264","305"
5279,"Eucalyptus camaldulensis subsp. minima",138.045277777778,-32.6927777777778,"154","132","48","5112","302","30","272","88","216","218","88","554","72","23","40","204","71","74","204"
5281,"Eucalyptus cajuputea",138.410833333333,-32.3975,"155","139","48","5379","311","24","287","94","220","223","85","372","42","19","27","123","64","65","122"
5285,"Eucalyptus behriana",138.483333333333,-32.9161111111111,"149","138","49","5130","304","26","278","92","212","215","84","421","51","19","34","150","60","63","144"
5453,"Eucalyptus sheathiana",117.922777777778,-31.0802777777778,"180","136","47","5450","340","54","286","123","204","251","113","324","53","12","48","144","44","48","136"
5455,"Eucalyptus caesia subsp. magna",118.03,-31.0519444444444,"178","136","47","5455","338","51","287","121","202","249","110","325","52","13","47","143","45","49","135"
5456,"Eucalyptus crucis subsp. lanceolata",118.0375,-31.0508333333333,"178","136","47","5455","338","51","287","121","202","249","110","325","52","13","47","143","45","49","135"
5458,"Eucalyptus aequioperta",118.592222222222,-31.2219444444444,"181","137","47","5494","340","52","288","122","205","252","112","316","53","12","48","139","41","49","131"
5460,"Eucalyptus rigidula ",119.224444444444,-31.42,"173","139","47","5475","335","44","291","113","198","243","104","311","51","13","44","130","45","52","125"
5463,"Eucalyptus petraea",119.2475,-31.5019444444444,"174","139","48","5419","335","46","289","115","198","243","105","312","51","13","43","130","45","52","126"
5466,"Eucalyptus sp. 'Dunbar Road' (aff. urna)",119.593611111111,-31.7836111111111,"172","139","49","5206","330","47","283","115","196","238","106","319","48","15","39","127","49","55","123"
5468,"Eucalyptus sporadica",119.65,-31.8997222222222,"169","138","48","5144","327","45","282","113","220","235","104","331","49","15","39","131","50","56","127"
5472,"Eucalyptus dielsii",119.962222222222,-33.1569444444444,"161","128","52","4116","298","55","243","118","200","213","109","395","47","18","31","135","63","67","135"
5478,"Eucalyptus obesa",121.167777777778,-32.8869444444444,"167","121","51","4007","296","63","233","124","206","218","116","382","45","18","28","131","64","65","127"
5478,"Eucalyptus obesa",121.167777777778,-30.9425,"180","133","48","5144","330","53","277","122","178","245","113","266","38","14","29","93","45","66","85"
5480,"Eucalyptus alipes",121.378055555556,-33.4063888888889,"168","113","54","3492","281","72","209","123","211","211","123","479","59","16","38","174","62","75","174"
5487,"Eucalyptus sweedmaniana",123.2175,-33.9961111111111,"163","112","56","3131","267","68","199","122","201","202","122","567","82","18","47","232","62","68","232"
5492,"Eucalyptus preissiana subsp. lobata",121.510833333333,-33.8333333333333,"170","106","55","3077","271","81","190","131","208","209","131","578","90","13","52","247","57","62","247"
5493,"Eucalyptus utilis",121.4275,-33.825,"171","106","55","3132","272","81","191","130","209","210","130","573","87","14","51","242","58","64","242"
5496,"Eucalyptus ecostata",120.164444444444,-33.6094444444444,"163","122","54","3632","288","65","223","126","208","208","117","456","53","19","29","154","75","75","150"
5503,"Eucalyptus sp. 'Sullivan Soak' (aff. horistes)",119.398333333333,-33.5936111111111,"160","125","53","3916","292","57","235","110","209","209","110","392","47","17","29","133","66","66","133"
5507,"Eucalyptus sp. 'Southern wheatbelt' (aff. leptocalyx)",119.398333333333,-33.5936111111111,"160","125","53","3916","292","57","235","110","209","209","110","392","47","17","29","133","66","66","133"
5509,"Eucalyptus sp. 'Lake Magenta' (aff. captiosa)",119.222222222222,-33.5780555555556,"160","126","52","4016","295","56","239","119","211","211","109","383","48","16","31","132","64","64","132"
5513,"Eucalyptus horistes subsp. 'southern smooth'",119.534444444444,-34.0819444444444,"167","117","55","3390","284","72","212","124","209","209","124","515","65","19","38","186","69","72","186"
5514,"Eucalyptus brandiana",119.524444444444,-34.0769444444445,"167","117","55","3390","284","72","212","124","209","209","124","515","65","19","38","186","69","72","186"
5518,"Eucalyptus horistes subsp. 'southern smooth'",118.648611111111,-34.3138888888889,"157","114","55","3367","272","65","207","125","200","200","116","476","60","17","38","165","62","62","162"
5523,"Corymbia ficifolia",118.198055555556,-34.9377777777778,"157","99","55","2831","251","74","177","122","191","194","122","717","116","18","53","309","71","86","309"
5530,"Eucalyptus patens",115.943888888889,-34.4519444444445,"147","98","51","3171","258","67","191","109","187","190","109","1150","205","22","67","558","74","78","558"
5535,"Eucalyptus relicta",115.436111111111,-34.0219444444444,"160","98","51","3175","269","80","189","131","201","203","123","993","190","13","76","518","49","55","517"
5536,"Eucalyptus virginea ",115.090277777778,-33.5811111111111,"168","96","52","2971","274","91","183","142","206","209","133","828","170","11","81","455","35","42","354"
5538,"Eucalyptus rudis subsp. cratyantha",115.047777777778,-33.5797222222222,"168","95","52","2946","272","91","181","142","206","208","134","833","171","12","81","456","37","43","450"
5541,"Eucalyptus exilis",116.874722222222,-32.4716666666667,"160","137","49","4976","320","44","276","101","226","226","101","518","102","11","70","266","42","42","266"
5542,"Eucalyptus caesia subsp. 'Boyagin'",116.878333333333,-32.4730555555556,"161","137","49","4959","320","45","275","102","209","226","102","501","99","11","71","257","42","42","257"
5543,"Eucalyptus diminuta",115.705833333333,-31.1919444444444,"184","115","50","4000","312","86","226","148","235","238","137","643","134","6","85","364","30","38","355"
5547,"Eucalyptus opimiflora",116.455277777778,-31.1397222222222,"178","134","48","5163","339","60","279","115","225","245","115","484","93","11","71","250","38","45","250"
5550,"Eucalyptus caesia subsp. 'southern'",116.798333333333,-30.9163888888889,"181","135","48","5252","340","60","280","127","231","249","116","368","66","10","62","179","38","44","174"
5551,"Eucalyptus sargentii subsp. sargentii",116.504722222222,-30.1575,"188","142","48","5358","353","62","291","133","240","258","122","349","66","10","62","172","36","42","167"
5554,"Eucalyptus rigidula ",116.255277777778,-30.0544444444444,"188","141","48","5392","353","63","290","133","239","258","121","371","72","10","67","187","35","42","181"
5556,"Eucalyptus arachnaea subsp. arrecta",115.960833333333,-29.6208333333333,"195","141","48","5492","360","68","292","138","245","266","127","360","71","9","65","181","34","50","176"
5567,"Eucalyptus fruticosa",114.3125,-28.2072222222222,"199","127","52","4049","332","91","241","162","228","254","150","475","110","3","90","281","21","32","272"
5568,"Eucalyptus victrix ",114.231944444444,-27.6444444444444,"207","130","52","4204","342","94","248","168","238","265","157","369","93","2","91","217","14","30","216"
5570,"Eucalyptus erythrocorys",114.139166666667,-27.4536111111111,"205","131","51","4336","342","89","253","163","237","264","152","353","89","2","90","210","14","32","205"
5571,"Eucalyptus camaldulensis subsp. arida",114.140555555556,-27.4175,"205","131","51","4336","342","89","253","163","237","264","152","353","89","2","90","210","14","32","205"
5575,"Eucalyptus baudiniana - E. oraria intergrade",114.301666666667,-27.4280555555556,"205","133","51","4501","345","87","258","161","239","266","149","345","85","2","89","203","15","34","197"
5577,"Eucalyptus baudiniana",114.43,-27.3383333333333,"205","135","50","4684","349","84","265","159","242","269","148","326","78","2","84","189","16","36","181"
5578,"Eucalyptus sp. 'Kalbarri' (aff. rigidula)",114.637777777778,-27.5527777777778,"203","136","51","4769","347","81","266","155","241","266","143","346","80","3","83","197","19","40","188"
5583,"Eucalyptus leptopoda subsp. elevata - E. oldfieldii intergrade",114.595277777778,-27.5475,"202","136","51","4721","346","80","266","155","239","265","143","351","81","3","81","200","20","39","191"
5585,"Eucalyptus sp. 'Dartmoor' (aff. myriadena)",115.206388888889,-27.9763888888889,"203","140","49","5170","357","75","282","151","218","271","138","331","71","5","75","181","25","46","169"
5588,"Eucalyptus synandra ",116.725555555556,-29.3136111111111,"198","147","47","5848","366","59","307","135","222","272","124","285","51","9","55","133","31","46","123"
5592,"Eucalyptus striaticalyx",117.226944444444,-29.1208333333333,"203","148","47","6032","371","58","313","137","229","280","126","263","46","9","50","116","32","47","106"
5593,"Eucalyptus loxophleba subsp. supralaevis",117.299722222222,-29.4666666666667,"191","146","47","5955","358","49","309","126","217","267","115","298","53","10","51","132","35","49","122"
5596,"Eucalyptus myriadena",117.408611111111,-30.3963888888889,"188","140","47","5538","350","58","292","129","212","259","118","313","58","11","56","147","36","40","139"
5600,"Eucalyptus educta",117.8775,-29.9286111111111,"192","143","46","5888","357","52","305","128","218","267","117","292","51","11","48","127","38","47","118"
5603,"Eucalyptus crucis subsp. lanceolata",117.911111111111,-29.9019444444444,"190","144","47","5902","355","50","305","126","217","266","115","295","51","11","48","127","38","48","118"
5607,"Eucalyptus orbifolia",118.601111111111,-30.5236111111111,"183","140","46","5781","347","47","300","120","210","257","110","303","49","14","42","125","43","54","118"
5610,"Eucalyptus caesia subsp. magna",118.554166666667,-30.7141666666667,"181","139","47","5668","343","48","295","120","207","254","110","307","50","13","44","129","42","53","122"
5612,"Eucalyptus caesia subsp. caesia",117.646944444444,-31.7922222222222,"176","139","49","5199","336","53","283","123","227","243","112","323","58","11","56","149","37","43","144"
5660,"Eucalyptus campaspe",121.248055555556,-30.98,"181","133","48","5120","331","54","277","123","179","246","114","265","38","15","29","93","46","64","85"
5671,"Eucalyptus rigidula ",119.594166666667,-30.515,"184","140","46","5782","347","45","302","120","178","258","110","279","43","15","34","106","47","56","100"
5689,"Eucalyptus grasbyi",119.678888888889,-30.0194444444444,"190","141","45","5977","353","46","307","122","185","266","112","273","39","15","30","97","46","60","92"
5693,"Eucalyptus formanii subsp. formanii",119.455277777778,-29.955,"188","143","45","6059","353","40","313","119","183","265","109","283","40","15","29","100","48","62","95"
5708,"Eucalyptus beardiana ",115.469722222222,-28.5238888888889,"201","143","48","5490","364","71","293","145","219","273","132","349","71","8","69","184","31","49","174"
5733,"Corymbia lenziana",114.938611111111,-24.9544444444444,"237","147","48","5601","396","93","303","176","228","308","165","203","38","3","68","93","12","71","77"
5740,"Eucalyptus eudesmioides",114.997777777778,-24.4980555555556,"233","147","49","5512","388","89","299","172","224","302","161","224","40","3","70","96","11","90","76"
5747,"Eucalyptus camaldulensis subsp. refulgens",116.126666666667,-23.9572222222222,"250","155","48","5886","413","93","320","320","246","322","171","237","49","1","77","111","6","92","66"
5750,"Corymbia deserticola subsp. deserticola",116.843055555556,-24.3258333333333,"237","153","47","6091","401","77","324","309","234","312","156","255","47","3","64","118","12","98","63"
5778,"Eucalyptus aridomontana ",117.602222222222,-22.2213888888889,"243","142","49","5349","381","92","289","299","249","304","168","408","92","3","83","237","16","219","55"
5779,"Eucalyptus kingsmillii",117.602222222222,-22.2213888888889,"243","142","49","5349","381","92","289","299","249","304","168","408","92","3","83","237","16","219","55"
5804,"Eucalyptus oligantha",126.163333333333,-16.3669444444444,"255","123","55","3089","352","131","221","275","223","287","209","1023","259","3","110","695","17","486","18"
5806,"Corymbia papillosa (subsp. globifera)",125.555833333333,-16.0072222222222,"260","112","56","2649","345","148","197","276","231","287","219","1161","308","3","114","822","18","531","19"
5810,"Eucalyptus oligantha ",125.475833333333,-16.0008333333333,"260","111","56","2620","345","149","196","277","232","287","220","1157","312","3","115","828","16","528","18"
5812,"Eucalyptus rupestris",125.328055555556,-16.0175,"264","109","57","2523","345","155","190","280","236","289","225","1149","318","2","118","835","15","520","17"
5851,"Corymbia cliftoniana",128.375277777778,-17.4972222222222,"271","143","53","4013","387","121","266","300","212","313","212","605","158","2","108","398","12","296","12"
5858,"Corymbia cadophora subsp. polychroma ",128.266111111111,-16.6308333333333,"264","138","54","3645","374","123","251","288","209","301","209","742","186","2","107","482","14","363","14"
5868,"Eucalyptus cunninghamii",150.314722222222,-33.7347222222222,"128","110","46","4498","248","12","236","180","77","183","68","1261","163","57","31","465","197","423","247"
5869,"Eucalyptus dendromorpha",150.311944444444,-33.7327777777778,"128","110","46","4498","248","12","236","180","77","183","68","1261","163","57","31","465","197","423","247"
5872,"Eucalyptus blaxlandii",150.366111111111,-33.5097222222222,"123","105","45","4484","242","12","230","175","72","179","64","1199","152","59","30","439","196","402","230"
5905,"Eucalyptus angulosa (SA variant)",136.106666666667,-34.5188888888889,"165","91","51","3127","261","84","177","125","205","205","125","418","68","11","54","184","42","42","184"
5907,"Eucalyptus viminalis subsp. cygnetensis",135.688055555556,-34.8255555555556,"157","80","50","2809","242","85","157","122","191","193","122","555","99","11","62","263","45","46","263"
5908,"Eucalyptus rugosa",135.679166666667,-34.9152777777778,"160","77","50","2694","241","89","152","126","192","194","126","533","95","11","62","252","44","45","252"
5908,"Eucalyptus rugosa",135.679166666667,-34.9147222222222,"160","77","50","2694","241","89","152","126","192","194","126","533","95","11","62","252","44","45","252"
5915,"Eucalyptus behriana",135.728611111111,-34.1841666666667,"163","99","52","3274","265","76","189","120","204","204","120","450","77","10","57","207","41","41","207"
5924,"Eucalyptus phenax subsp. phenax (hills variant)",136.1725,-33.4913888888889,"163","123","51","4120","295","57","238","110","214","215","110","382","50","13","40","144","48","53","144"
5929,"Eucalyptus cajuputea",135.580833333333,-32.5805555555556,"162","142","51","4693","313","39","274","100","218","221","100","312","40","12","38","117","41","44","117"
5932,"Eucalyptus cretata - E. dumosa intergrade",135.505277777778,-32.5452777777778,"164","142","51","4651","316","42","274","104","221","223","104","296","38","11","39","112","39","41","112"
5933,"Eucalyptus lansdowneana",135.573333333333,-32.6402777777778,"166","142","52","4598","317","44","273","106","222","224","106","295","38","11","40","112","39","40","112"
5936,"Eucalyptus trivalva",134.863333333333,-31.7036111111111,"178","143","51","4754","327","50","277","123","234","238","115","233","26","10","29","78","37","39","78"
5938,"Eucalyptus youngiana",134.446388888889,-31.6044444444444,"174","142","52","4578","318","48","270","121","228","231","114","250","29","10","30","85","39","42","84"
5966,"Eucalyptus brachycalyx - E. laevis intergrade",126.437777777778,-32.065,"169","118","53","3482","276","56","220","131","210","211","122","310","45","14","36","120","52","57","103"
5976,"Eucalyptus eremophila (Twilight Cove variant)",125.955277777778,-32.2830555555556,"167","119","53","3533","276","55","221","129","210","210","120","320","46","14","36","125","52","57","108"
5983,"Eucalyptus angulosa",125.027777777778,-32.7263888888889,"169","126","55","3616","284","56","228","130","214","214","121","335","44","16","32","123","54","54","109"
5983,"Eucalyptus angulosa",125.027777777778,-32.7280555555556,"169","126","55","3616","284","56","228","130","214","214","121","335","44","16","32","123","54","54","109"
5992,"Eucalyptus uncinata subsp. uncinata",124.419444444444,-32.9280555555556,"171","130","55","3674","292","58","234","131","216","216","122","339","44","16","31","124","53","53","110"
5993,"Eucalyptus discreta",124.401388888889,-32.9236111111111,"172","131","55","3691","295","59","236","132","218","218","123","337","44","16","31","123","52","52","110"
5994,"Eucalyptus eremophila",124.324722222222,-32.9347222222222,"172","131","55","3712","295","58","237","131","218","218","123","338","44","16","30","122","53","53","109"
5996,"Eucalyptus angustissima",124.297222222222,-32.9444444444444,"172","131","55","3712","295","58","237","131","218","218","123","338","44","16","30","122","53","53","109"
5997,"Eucalyptus scyphocalyx (E. surgens)",124.287777777778,-32.9494444444444,"170","132","55","3749","294","56","238","129","216","216","120","347","44","17","30","124","56","56","110"
6000,"Eucalyptus yalatensis",124.033333333333,-33.3058333333333,"172","126","56","3521","289","64","225","134","215","215","125","385","51","16","35","146","53","53","135"
6005,"Eucalyptus incrassata",123.978055555556,-33.5194444444444,"170","122","56","3383","282","66","216","134","212","212","126","421","57","16","39","163","54","54","155"
6010,"Eucalyptus litorea",123.744166666667,-33.7611111111111,"169","117","56","3239","276","69","207","135","208","209","126","473","65","16","43","188","55","61","184"
6015,"Eucalyptus tetraptera",122.153333333333,-33.5791666666667,"167","109","54","3262","273","73","200","124","207","208","124","500","69","17","43","195","59","62","195"
6016,"Eucalyptus merrickiae",121.775833333333,-33.3491666666667,"166","112","53","3462","279","71","208","130","209","209","122","400","50","17","35","147","58","62","144"
6017,"Eucalyptus conglobata subsp. conglobata",121.831944444444,-33.8563888888889,"171","102","55","2995","267","83","184","132","207","208","132","608","96","14","53","262","57","67","262"
6021,"Eucalyptus sp. 'South Newdegate Lakes' (aff. gracilis)",119.15,-33.5663888888889,"160","127","52","4033","296","56","240","119","211","211","109","379","49","16","33","134","63","63","133"
6022,"Eucalyptus sargentii subsp. onesis",119.142222222222,-33.4938888888889,"161","128","52","4106","299","56","243","119","200","214","110","371","48","16","33","132","62","62","130"
6025,"Eucalyptus sp. 'Lake Magenta' (aff. captiosa)",118.490277777778,-32.8697222222222,"166","136","50","4757","320","50","270","118","213","228","107","342","53","13","45","143","48","53","137"
6026,"Eucalyptus caesia subsp. 'southern'",118.498888888889,-32.8733333333333,"166","136","50","4757","320","50","270","118","213","228","107","342","53","13","45","143","48","53","137"
6085,"Eucalyptus fasciculosa",140.983055555556,-36.5530555555556,"145","134","52","4090","293","40","253","94","198","198","94","516","69","19","39","190","64","64","190"
6093,"Eucalyptus victoriana",142.329444444444,-37.2913888888889,"116","117","49","4070","257","20","237","70","168","168","64","930","122","36","37","338","122","122","336"
6095,"Eucalyptus cypellocarpa - E. goniocalyx intergrade (E. goniocalyx subsp. laxa)",144.265555555556,-37.7627777777778,"123","100","47","3856","244","32","212","95","173","173","74","768","80","49","16","237","150","150","201"
6097,"Eucalyptus baueriana (subsp. thalassina)",144.5275,-37.6169444444444,"135","106","48","3971","259","39","220","107","92","186","84","599","62","37","15","177","130","132","135"
6098,"Eucalyptus cypellocarpa - E. goniocalyx intergrade (E. goniocalyx subsp. fallax)",144.366944444444,-37.5677777777778,"117","104","46","4081","245","23","222","88","169","169","65","928","106","52","23","297","158","158","279"
6098,"Eucalyptus cypellocarpa - E. goniocalyx intergrade (E. goniocalyx subsp. fallax)",144.366944444444,-37.5786111111111,"117","104","46","4081","245","23","222","88","169","169","65","928","106","52","23","297","158","158","279"
6099,"Eucalyptus dives",144.366944444444,-37.5677777777778,"117","104","46","4081","245","23","222","88","169","169","65","928","106","52","23","297","158","158","279"
6099,"Eucalyptus dives",144.366944444444,-37.5786111111111,"117","104","46","4081","245","23","222","88","169","169","65","928","106","52","23","297","158","158","279"
6104,"Eucalyptus aurifodina",144.101111111111,-37.0191666666667,"136","121","47","4671","282","26","256","84","195","196","77","615","73","33","26","199","101","109","194"
6105,"Eucalyptus tricarpa (subsp. decora)",143.363055555556,-36.9705555555556,"136","124","48","4586","285","28","257","79","195","196","79","614","76","32","30","203","97","100","203"
6106,"Eucalyptus polyanthemos subsp. marginalis",143.080555555556,-36.7713888888889,"142","124","48","4626","290","34","256","92","201","202","84","518","60","26","29","167","83","83","166"
6108,"Eucalyptus viminalis subsp. cygnetensis (subsp. siliciana)",142.049166666667,-36.4833333333333,"146","136","51","4536","297","31","266","89","203","204","89","482","59","25","29","161","77","79","161"
