unique_ID,Long,Lat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,species,year,Genus,Subgenus,Section,Series,Subseries,Species,Subspecies,binomen,subsp,variety,habit,height_min_mm,leaf_width_min_mm,leaf_length_min_mm,fruit_width_min_mm,fruit_length_min_mm,height_max_mm,leaf_width_max_mm,leaf_length_max_mm,fruit_width_max_mm,fruit_length_max_mm,mid_mm_height,mid_mm_leaf_width,mid_mm_leaf_length,mid_mm_fruit_width,mid_mm_fruit_length,desc,source
1974,146.60833333333332,-42.39611111111111,96,100,50,3378,207,7,200,59,138,138,51,894,94,44,22,275,149,167,253,Eucalyptus obliqua,1998,Eucalyptus,Eucalyptus,Eucalyptus,Eucalyptus,NA,obliqua,NA,Eucalyptus obliqua,NA,NA,tree,NA,NA,NA,5,6,90000,NA,NA,9,11,90000,NA,NA,7,8.5,"Tree to 90 m. Bark fibrous, stringy, furrowed throughout, grey to red-brown. Juvenile leaves ovate, oblique, often shortly acuminate; shining. Adult leaves broadly lanceolate, acuminate, lamina 10-15 cm long, 1.5-3.3 cm wide, dark green, shining; lateral veins just visible, at 20Â°â€“30Â°; intramarginal vein approx 1 mm from margin; petiole channelled, 7-17 mm long. Umbels with 11 or more flowers; peduncle angular or flattened, 4-15 mm long; pedicels 1-6 mm long. Buds clavate; operculum hemispherical, apiculate, 1-2 mm long, 2-3 mm wide; hypanthium obconical, 2-4 mm long, 2-3 mm wide. Fruits ovoid, subglobular, barrel-shaped or Â±urceolate, 6-11 mm long, 5-9 mm wide; disc level or steeply descending; valves 3 or 4, level to included. Seeds brown. Messmate, Messmate. Stringybark. Fig. 58Kâ€“L","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1976,146.6613888888889,-42.42333333333333,104,102,50,3405,216,13,203,67,147,147,59,779,80,39,21,237,132,148,216,Eucalyptus tenuiramis,1998,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,tenuiramis,NA,Eucalyptus tenuiramis,NA,NA,tree,NA,9,55,NA,6,25000,25,130,NA,11,25000,17,92.5,NA,8.5,"Tree to 25 m. Bark smooth throughout, white to grey or somewhat yellow. Juvenile leaves broadly ovate to suborbicular, connate, glaucous. Adult leaves broadly lanceolate to elliptic-lanceolate, acuminate or uncinate, usually thin; lamina 5.5-13 cm long, 0.9-2.5 cm wide, grey-green or glaucous; lateral veins just visible to faint, at 15Â°â€“25Â°; intramarginal vein 1-2 mm from margin; petiole terete or angular, 7-12 mm long. Umbels with 11-15 or more flowers; peduncle terete, 6-15 mm long; pedicels usually 1-5 mm long. Operculum hemispherical, sometimes apiculate, glaucous, 1-2 mm long, 3-4 mm wide; hypanthium obconical, glaucous, 2-4 mm long, 3-4 mm wide. Fruits subpyriform, obconical or hemispherical, glaucous, 6-11 mm long and wide; disc broad, level or descending; valves usually 4, Â±level. Silver. Peppermint. Fig. 63Câ€“D","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1980,147.2513888888889,-42.91777777777777,106,89,50,3025,203,26,177,72,144,144,66,966,105,58,17,288,188,188,273,Eucalyptus johnstonii,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Semiunicolores,NA,johnstonii,NA,Eucalyptus johnstonii,NA,NA,tree,NA,20,80,9,7,40000,30,120,13,8,40000,25,100,11,7.5,"Tree to 40 m. Bark smooth throughout, orange-red or yellow-green to grey or yellow-bronze. Juvenile leaves opposite, elliptic, sessile, becoming alternate, petiolate, orbicular, shining, dark green, slightly discolorous or concolorous. Adult leaves alternate, lanceolate to broadly lanceolate, subcrenulate, acuminate; lamina 8-12 cm long, 2-3 cm wide, shining, dark green, concolorous; lateral veins at 25Â°â€“30Â°; intramarginal vein up to 4 mm from margin; petiole terete, 15-30 mm long. Umbels 3-flowered; peduncle flattened or angular, 3-9 mm long; pedicels absent or to 2 mm long. Buds ovoid, slightly wrinkled; operculum low-hemispherical, shortly umbonate, 4-6 mm long, 6-9 mm wide; hypanthium obconical, angular or 2-ribbed, 5-6 mm long, 6-9 mm wide. Fruits obconical to hemispherical, wrinkled, 2- or 3-ribbed, 7-8 mm long, 9-13 mm wide; disc broad, level or slightly ascending; valves 3 or 4, exserted. Tasmanian. Yellow. Gum. Fig. 96Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1981,147.2447222222222,-42.90611111111111,63,73,46,3006,155,-3,158,71,103,103,24,1021,100,71,12,284,225,225,270,Eucalyptus urnigera,1998,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,NA,urnigera,NA,Eucalyptus urnigera,NA,NA,tree,NA,13,50,8,10,12000,25,90,10,16,12000,19,70,9,13,"Tree to 12 m. Bark smooth throughout, white-grey, grey-yellow or yellow-brown. Juvenile leaves opposite, sessile, orbicular, crenulate, amplexicaul, often emarginate, shining, green, slightly discolorous. Adult leaves alternate, broadly lanceolate or lanceolate, acute, thick; lamina 5-9 cm long, 1.3-2.5 cm wide, green or slightly glaucous, concolorous; lateral veins faint, at 45Â°â€“50Â°; intramarginal vein up to 2 mm from margin; petiole terete, 13-25 mm long. Umbels 3-flowered; peduncle angular, 8-20 mm long, recurved in the fruiting stage; pedicels 2-7 mm long. Buds urceolate, often glaucous; operculum flattened-hemispherical, slightly rostrate, 2-4 mm long, 5-6 mm wide; hypanthium urceolate, 6-8 mm long, 5-6 mm wide. Fruits urceolate, often glaucous, 10-16 mm long, 8-10 mm wide; disc broad, descending; valves 3 or 4, included. Urn. Gum. Fig. 97Sâ€“T","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1982,147.33555555555557,-42.82277777777778,119,95,51,3112,219,34,185,84,158,158,78,648,63,43,13,181,132,132,174,Eucalyptus risdonii,1998,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,risdonii,NA,Eucalyptus risdonii,NA,NA,shrub,NA,15,65,7,7,8000,20,100,9,10,8000,17.5,82.5,8,8.5,"Shrub, mallee or tree to 8 m. Bark smooth, grey to cream-white, sometimes with grey-pink patches. Juvenile leaves orbicular, ovate or broadly lanceolate, becoming connate, glaucous, often persisting on mature trees. Adult leaves not often seen, lanceolate, acuminate, firm; lamina 6.5-10 cm long, 1.5-2 cm wide, subglaucous or green; lateral veins faint, at 15Â°â€“25Â°; intramarginal vein up to 2 mm from margin; petiole terete, 6-15 mm long. Umbels 7-15-flowered; peduncle terete, 5-25 mm long; pedicels absent or to 3 mm long. Operculum hemispherical to flattened-hemispherical, glaucous, 1-2 mm long, 2-3 mm wide; hypanthium obconical or subpyriform, glaucous, 3-5 mm long, 2-3 mm wide. Fruits hemispherical or subglobular, glaucous, 7-10 mm long, 7-9 mm wide; disc narrow, level or descending; valves usually 4, level or included. Risdon. Peppermint. Fig. 63Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1983,147.50722222222223,-42.95277777777778,125,89,52,2884,216,46,170,136,162,162,87,580,60,41,13,166,123,123,149,Eucalyptus morrisbyi,1998,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,NA,morrisbyi,NA,Eucalyptus morrisbyi,NA,NA,tree,NA,12,50,5,7,15000,23,100,6,9,15000,17.5,75,5.5,8,"Tree to 15 m. Bark smooth throughout, light brown, white-grey or pink-grey, or sometimes rough, scaly at trunk base. Juvenile leaves opposite, sessile, orbicular, crenulate, amplexicaul, glaucous, slightly discolorous. Adult leaves alternate, lanceolate, often undulate, acuminate, thin; lamina 5-10 cm long, 1.2-2.3 cm wide, grey-green to glaucous, concolorous; lateral veins faint, at 35Â°â€“50Â°; intramarginal vein up to 1 mm from margin; petiole terete, 12-20 mm long. Umbels 3-flowered; peduncle slightly flattened or angular, 7-10 mm long; pedicels 1-4 mm long. Buds turbinate, glaucous; operculum hemispherical, rostrate, 3-4 mm long, 4-7 mm wide; hypanthium obconical, 4-5 mm long, 4-7 mm wide. Fruits cylindrical, glaucous, 7-9 mm long, 5-6 mm wide; disc moderately broad, descending; valves 4 or 5, included. Morrisbyâ€™s Gum. Fig. 97Qâ€“R","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1984,147.8211111111111,-42.75666666666667,115,88,51,2862,205,35,170,77,152,152,77,870,94,56,15,246,182,182,246,Eucalyptus pulchella,2000,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,pulchella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,147.82444444444445,-42.75361111111111,115,88,51,2862,205,35,170,77,152,152,77,870,94,56,15,246,182,182,246,Eucalyptus cordata subsp. cordata,1998,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,NA,cordata,cordata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,147.82638888888889,-42.75194444444445,115,88,51,2862,205,35,170,77,152,152,77,870,94,56,15,246,182,182,246,Eucalyptus globulus,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Globulares,Euglobulares,globulus,NA,Eucalyptus globulus,NA,NA,tree,NA,NA,NA,NA,NA,45000,NA,NA,NA,NA,45000,NA,NA,NA,NA,"Trees, usually to 45 m, sometimes to 70 m. Bark usually smooth, white to cream, yellow or grey, but accumulated grey-brown, undecorticated bark at the trunk base. Juvenile leaves opposite, sessile, amplexicaul, ovate, grey-green to glaucous, discolorous. Adult leaves lanceolate to narrowly lanceolate, sometimes falcate, acuminate, green, concolorous. Umbels 1-, 3- or 7-flowered; peduncles flattened or terete; pedicels present or absent. Buds turbinate to obconical, warty glaucous; operculum flattened hemispherical, shortly umbonate; hypanthium obconical, ribbed or Â±smooth. Fruits obconical to hemispherical or subglobular, glaucous or not; disc broad, level to ascending; valves 3-5, level or exserted","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1987,147.8763888888889,-42.68583333333333,116,90,52,2866,206,34,172,78,152,152,78,809,85,53,15,228,170,170,228,Eucalyptus amygdalina,1998,Eucalyptus,Eucalyptus,Eucalyptus,Radiatae,NA,amygdalina,NA,Eucalyptus amygdalina,NA,NA,tree,NA,5,70,5,4,30000,13,120,7,7,30000,9,95,6,5.5,"Tree, usually 15-30 m, occasionally a mallee to 10 m. Bark finely fibrous, grey-brown on trunk and larger branches, then smooth, salmon pink or white to grey above. Juvenile leaves lanceolate, green to subglaucous. Adult leaves narrowly lanceolate to linear, falcate, acuminate or uncinate, thin; lamina 7-12 cm long, 0.5-1.3 cm wide, dull, green; lateral veins faint, at 15Â°â€“25Â°; intramarginal vein up to 1 mm from margin; petiole flattened or angular, 7-10 mm long. Umbels with 11-15 or more flowers; peduncle terete or angular, 4-10 mm long; pedicels 1-3 mm long. Operculum hemispherical, sometimes apiculate, 1-2 mm long, 2-3 mm wide; hypanthium subpyriform, 2-3 mm long and wide. Fruits hemispherical or obconical, 4-7 mm long, 5-7 mm wide; disc broad, Â±level, sometimes ascending; valves 4, level. Black. Peppermint. Fig. 62Yâ€“Z","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1988,147.84666666666666,-42.268055555555556,99,96,51,3129,199,14,185,58,139,139,58,731,72,44,14,203,151,151,203,Eucalyptus brookeriana,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,NA,brookeriana,NA,Eucalyptus brookeriana,NA,NA,tree,NA,15,65,5,5,40000,30,140,7,8,40000,22.5,102.5,6,6.5,"Tree to 40 m. Bark rough, fibrous, grey to 6 m, sometimes tessellated, then smooth above and orange-red, olive-green or cream. Juvenile leaves broadly ovate to orbicular, strongly crenulate, slightly shining, bright green, slightly discolorous. Adult leaves ovate or broadly lanceolate to lanceolate, usually crenulate, often undulate, acute; lamina 6.5-14 cm long, 1.5-3 cm wide, green; lateral veins faint, at 25Â°â€“45Â°; intramarginal vein up to 5 mm from margin; petiole terete, 10-30 mm long. Umbels usually 7-flowered, sometimes more; peduncle angular, 5-12 mm long; pedicels 1-5 mm long. Buds fusiform to almost obovoid; operculum conical, or almost rostrate, 3-5 mm long and wide; hypanthium obconical, 2-4 mm long, 3-5 mm wide. Fruits obconical or almost hemispherical, 5-8 mm long, 5-7 mm wide; disc narrow, level or ascending; valves 3 or 4, level or exserted. Fig. 93Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1989,148.13944444444445,-41.968333333333334,123,97,54,2842,215,37,178,133,159,159,86,718,78,47,14,193,154,154,186,Eucalyptus barberi,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Foveolatae,NA,barberi,NA,Eucalyptus barberi,NA,NA,mallee,NA,12,75,6,6,5000,25,130,8,9,5000,18.5,102.5,7,7.5,"Mallee to 5 m, or tree to 10 m. Bark smooth throughout, grey-white, or sometimes with fibrous bark to approx 1 m at base. Juvenile leaves elliptic to elliptic-lanceolate, subcrenulate, green, discolorous. Adult leaves lanceolate, sometimes falcate, subcrenulate, acute or acuminate; lamina 7.5-13 cm long, 1.2-2.5 cm wide, green; lateral veins faint, at 45Â°â€“50Â°; intramarginal vein distinct, up to 1 mm from margin; petiole terete or slightly flattened, 15-20 mm long. Umbels 7-flowered; peduncle slightly flattened, 7-15 mm long; pedicels 5-10 mm long. Buds fusiform to obovoid; operculum conical, hemispherical or slightly rostrate, 3-4 mm long, 5-6 mm wide; hypanthium obconical or cylindrical, 4-5 mm long, 5-6 mm wide. Fruits obconical to cylindrical, 6-9 mm long, 6-8 mm wide; disc moderately broad, level, slightly ascending or slightly descending; valves 3-5, level, slightly exserted or slightly included. Fig. 93Câ€“D","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
1990,146.72194444444446,-41.72833333333333,57,86,46,3289,166,-18,184,14,99,99,14,1465,191,61,32,516,224,224,516,Eucalyptus archeri,1998,Eucalyptus,Symphyomyrtus,Maidenaria,'Tasmaniae' ms,NA,archeri,NA,Eucalyptus archeri,NA,NA,mallee,NA,10,50,NA,6,9000,20,80,NA,8,9000,15,65,NA,7,"Mallee or straggly tree to 9 m. Bark usually smooth throughout, white, grey or grey-green, sometimes accumulated decorticating bark at trunk base. Juvenile leaves opposite, sessile, ovate, rounded, sometimes apiculate, grey-green, concolorous. Adult leaves alternate, lanceolate, acuminate, thick; lamina 5-8 cm long, 1-2 cm wide, grey-green, concolorous; lateral veins faint, at 40Â°â€“50Â°; intramarginal vein up to 2 mm from margin; petiole terete, 10-15 mm long. Umbels 3-flowered; peduncle flattened, thick, 1-4 mm long; pedicels absent. Buds obovoid; operculum hemispherical, slightly apiculate, 2-3 mm long, 4-5 mm wide; hypanthium hemispherical to obconical, 3-4 mm long, 4-5 mm wide. Fruits hemispherical or subcampanulate, slightly wrinkled, 6-8 mm long and wide; disc moderately broad, descending; valves 3 or 4, level or included. Alpine. Cider. Gum. Fig. 97Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
2065,142.67277777777778,-36.26083333333333,151,132,49,4791,303,36,267,118,213,213,91,394,45,22,25,129,69,69,116,Eucalyptus behriana,1998,Eucalyptus,Symphyomyrtus,Adnataria,Buxeales,Subplatyphyllae,behriana,NA,Eucalyptus behriana,NA,NA,mallee,NA,15,75,NA,5,7000,50,130,NA,6,7000,32.5,102.5,NA,5.5,"Mallee to 7 m. Bark rough, fibrous, dark brown to brown-black on lower trunk, then smooth and grey-green above. Juvenile leaves ovate, blue-green or subglaucous, slightly discolorous. Adult leaves broadly lanceolate to ovate, acute; lamina 7.5-13 cm long, 1.5-5 cm wide, shining, green; lateral veins conspicuous, at 20Â°â€“40Â°; intramarginal vein up to 4 mm from margin; petiole 12-20 mm long. Conflorescence terminal; umbels 3-7-flowered; peduncle terete, 5-10 mm long; pedicels 1-3 mm long. Buds ovoid; operculum hemispherical, approx 2 mm long, 2-3 mm wide; hypanthium obovoid to obconical, approx 3 mm long, 2-3 mm wide. Fruits ovoid or subpyriform, 5-6 mm long, approx 4 mm wide; valves usually 4, included. Bull. Mallee. Fig. 100 Oâ€“P. Figure 100. Eucalyptus buds and fruits, all Ã—1, unless otherwise stated. Aâ€“B, E. microtheca Ã—1.5 (A, D.Nelson 2178, FRI; B, J.Must 647, FRI). Câ€“D, E. cyanoclada (C, R.Perry 223, CANB; D, R.Swinbourne 750, NT). Eâ€“F, E. pruinosa (E, 19.2 km W of. Inverway, N.T., N.S.W., W. de. Beuzeville & R.Large, FRI). Iâ€“J, E. populnea (I, G.Cole 172, FRI; J, K.Wells & A.Gillison 82, FRI). Kâ€“L, E. brownii (K, I.Brooker 4150, FRI; L, J.Banks 145, FRI). Mâ€“N, E. largiflorens (M, D.Kleinig 148, FRI; N, P.Martensz 1122, FRI). Oâ€“P, E. behriana (O, 13.6 km S of. West Wyalong, N.Hall, FRI; P, J.Briggs 158, FRI). C, D, G, H drawn by M.May. Others drawn by M.Risby","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
2067,147.4675,-37.245555555555555,92,115,48,4361,226,-13,239,87,147,147,35,1029,107,53,17,304,196,196,278,Eucalyptus neglecta,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Neglectae,NA,neglecta,NA,Eucalyptus neglecta,NA,NA,tree,NA,25,75,4,5,6000,38,150,5,6,6000,31.5,112.5,4.5,5.5,"Tree to 6 m. Bark rough, fibrous, grey on trunk, then smooth and green or green-grey above. Juvenile leaves opposite, sessile, broadly elliptic to suborbicular, grey-green, glaucous on midribs, discolorous. Adult leaves alternate, lanceolate, acute, thin; lamina 7.5-15 cm long, 2.5-3.8 cm wide, green, concolorous; lateral veins faint, at 35Â°â€“45Â°; intramarginal vein up to 3 mm from margin; petiole flattened, 12-20 mm long. Umbels 7-15-flowered; peduncle thick, quadrangular, 2-5 mm long; pedicels absent. Buds ovoid or subglobular; operculum hemispherical or conical, approx 2 mm long, 3-4 mm wide; hypanthium hemispherical, glaucous, 2-3 mm long, 3-4 mm wide. Fruits hemispherical to slightly obconical, 5-6 mm long, 4-5 mm wide; disc narrow, level or slightly descending; valves 3 or 4, level or just exserted. Omeo. Gum. Fig. 94Aâ€“B","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
2069,148.32333333333332,-37.07944444444445,102,119,48,4347,234,-9,243,97,138,156,45,937,102,60,15,283,194,209,233,Eucalyptus saxatilis,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Circulares,saxatilis,NA,Eucalyptus saxatilis,NA,NA,mallee,NA,10,100,8,6,10000,20,150,14,12,10000,15,125,11,9,"Mallee or small tree to 10 m. Bark smooth throughout, yellow-orange to grey or grey-green, often accumulated decorticating bark at trunk base. Juvenile leaves opposite, sessile, ovate to orbicular, sometimes emarginate, subglaucous, discolorous. Adult leaves alternate, lanceolate, often falcate, acuminate; lamina 10-15 cm long, 1-2 cm wide, dull, blue-grey or subglaucous, concolorous; lateral veins faint, at 20Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole terete, 10-20 mm long. Umbels 3-flowered; peduncle terete, thick, glaucous, 3-5 mm long; pedicels absent. Buds turbinate, glaucous; operculum low-hemispherical, rostrate, 2-4 mm long, 5-7 mm wide; hypanthium obconical or urceolate, approx 5 mm long, 5-7 mm wide. Fruits campanulate, glaucous, 6-12 mm long, 8-14 mm wide; disc broad, ascending, occasionally level; valves 3-5, exserted. Suggan. Buggan. Mallee. Fig. 97 Oâ€“P","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
2070,148.7727777777778,-35.530277777777776,74,107,42,5039,212,-37,249,17,138,138,9,1392,169,74,24,454,253,253,437,Eucalyptus pauciflora subsp. debeuzevillei,1998,Eucalyptus,Eucalyptus,Eucalyptus,Pauciflorae,NA,pauciflora,debeuzevillei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,150.3036111111111,-34.51777777777777,130,115,47,4391,253,12,241,182,80,185,72,936,101,52,20,288,170,262,213,Eucalyptus macarthurii,1998,Eucalyptus,Symphyomyrtus,Maidenaria,Viminales,Lanceolatae,macarthurii,NA,Eucalyptus macarthurii,NA,NA,tree,NA,8,85,3,3,40000,16,190,6,5,40000,12,137.5,4.5,4,"Tree to 40 m. Bark rough, fibrous, grey-brown on trunk and larger branches, then smooth and grey on smaller branches. Juvenile leaves opposite, sessile, broadly lanceolate to ovate or suborbicular, amplexicaul, dull, green, slightly discolorous. Adult leaves alternate, narrowly lanceolate, sometimes falcate, acuminate; lamina 8.5-19 cm long, 0.8-1.6 cm wide, green, concolorous; lateral veins faint, at 20Â°â€“40Â°; intramarginal vein up to 1 mm from margin; petiole slightly flattened, 8-12 mm long. Umbels 7-flowered; peduncle terete or quadrangular, 2-9 mm long; pedicels absent or to 3 mm long. Buds ovoid or fusiform; operculum conical, 2-3 mm long and wide; hypanthium obconical, 2-3 mm long and wide. Fruits hemispherical, obconical or subcampanulate, 3-5 mm long, 3-6 mm wide; disc broad, ascending; valves 3 or 4, slightly exserted. Camden. Woollybutt. Fig. 96Eâ€“F","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
2077,151.09166666666667,-33.689166666666665,166,103,48,3992,264,50,214,212,120,214,112,1223,154,57,30,434,195,375,264,Eucalyptus camfieldii,1998,Eucalyptus,Eucalyptus,Eucalyptus,Pachyphloiae,NA,camfieldii,NA,Eucalyptus camfieldii,NA,NA,mallee,NA,20,75,6,4,9000,30,110,9,6,9000,25,92.5,7.5,5,"Mallee or tree to 9 m. Bark grey-brown. Juvenile leaves broadly ovate to suborbicular, cordate or almost so, green, minutely hairy, discolorous. Adult leaves broadly lanceolate, sometimes falcate, mucronate or apiculate; lamina 7.5-11 cm long, 2-3 cm wide, shining, green, concolorous; lateral veins just visible, at 25Â°â€“40Â°; intramarginal vein up to 2 mm from margin; petiole channelled, 10-15 mm long. Umbels 7-11-flowered or sometimes more; peduncle thick, terete or flattened, 5-10 mm long; pedicels absent. Buds ovoid, angular; operculum hemispherical to conical, 3-4 mm long and wide; hypanthium hemispherical, 3-4 mm long and wide. Fruits hemispherical or subglobular, 4-6 mm long, 6-9 mm wide; disc broad, convex, ascending; valves 3 or 4, level or exserted. Camfieldâ€™s Stringybark. Fig. 56Mâ€“N","Flora of Australia Volume 19, Myrtaceae, Eucalyptus, Angophora, Australian Government Publishing Service, Canberra (1988)"
